survey_id,survey_name,survey_type_name,agency_name,agency_id,ministry_id,start_date,end_date,duration_day,closed,close_year,answer_count,view_count,question_count,n_invited,affects_prachachon,affected_person,tags,isconclude,law_group_id,url
6308,รับฟังความคิดเห็น หลักการของร่างประกาศคณะกรรมการกำกับและส่งเสริมการประกอบธุรกิจประกันภัย  เรื่อง กำหนดแบบ หลักเกณฑ์ วิธีการ เงื่อนไข และระยะเวลาการส่งรายงานประจำปี การคำนวณความรับผิดตามกรมธรรม์ประกันภัยของบริษัทประกันวินาศภัย (ฉบับที่ ..) พ.ศ. ....,กม.ลำดับรองอื่นๆ,สำนักงานคณะกรรมการกำกับและส่งเสริมการประกอบธุรกิจประกันภัย,295,23,2025-12-14,2025-12-29,16,1,2025,0,39,1,0,0,บริษัทประกันวินาศภัย,ปรับปรุงระยะเวลานำส่งรายงานความรับผิดฯ (ประกันวินาศภัย),O,2,https://law.go.th/listeningDetail?survey_id=6308
6309,การประเมินผลสัมฤทธิ์กฎกระทรวงการขอรับใบอนุญาตให้จัดตั้งโรงเรียนในระบบ การกำหนดรายการ และการขอเปลี่ยนแปลงรายการในตราสารจัดตั้ง และการกำหนดขนาดที่ดินที่ใช้เป็นที่ตั้งของโรงเรียนในระบบ พ.ศ. 2555 และที่แก้ไขเพิ่มเติม (ฉบับที่ 2) พ.ศ. 2560,ประเมินผลสัมฤทธิ์,สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน,288,17,2025-12-16,2026-01-29,45,1,2026,137,807,2,1,1,1) ผู้รับใบอนุญาต 2) ผู้จัดการ 3) ผู้อำนวยการ 4) รองผู้อำนวยการ 5) ผู้บริหาร 6) ครู 7) ผู้สอน 8) บุคลากรทางการศึกษา 9) ศึกษาธิการจังหวัด/รองศึกษาธิการจังหวัด 10) ผู้อำนวยการ/รองผู้อำนวยการสำนักงานการศึกษาเอกชนจังหวัด 11) ผู้อำนวยการสำนักงานการศึกษาเอกชนอำเภอ 12) ข้าราชการ/พนักงานราชการ/เจ้าหน้าที่ของรัฐที่เกี่ยวข้อง 13) สมาคม/มูลนิธิ/นิติบุคคลอื่น/องค์กรเอกชนที่เกี่ยวข้อง 14) ประชาชนทั่วไป,#จัดตั้งโรงเรียนในระบบ #ตราสารจัดตั้งโรงเรียนในระบบ #ขนาดที่ดินของโรงเรียนในระบบ,O,29,https://law.go.th/listeningDetail?survey_id=6309
6311,การประเมินผลสัมฤทธิ์กฎกระทรวงการขอรับใบอนุญาตให้จัดตั้งโรงเรียนนอกระบบ พ.ศ. 2555,ประเมินผลสัมฤทธิ์,สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน,288,17,2025-12-16,2026-01-29,45,1,2026,105,575,2,1,1,1) ผู้รับใบอนุญาต 2) ผู้จัดการ 3) ผู้อำนวยการ 4) รองผู้อำนวยการ 5) ผู้บริหาร 6) ครู 7) ผู้สอน 8) บุคลากรทางการศึกษา 9) ศึกษาธิการจังหวัด/รองศึกษาธิการจังหวัด 10) ผู้อำนวยการ/รองผู้อำนวยการสำนักงานการศึกษาเอกชนจังหวัด 11) ผู้อำนวยการสำนักงานการศึกษาเอกชนอำเภอ 12) ข้าราชการ/พนักงานราชการ/เจ้าหน้าที่ของรัฐที่เกี่ยวข้อง 13) สมาคม/มูลนิธิ/นิติบุคคลอื่น/องค์กรเอกชนที่เกี่ยวข้อง 14) ประชาชนทั่วไป,#จัดตั้งโรงเรียนนอกระบบ #โรงเรียนเอกชน,O,29,https://law.go.th/listeningDetail?survey_id=6311
6312,การประเมินผลสัมฤทธิ์กฎกระทรวงกำหนดคุณสมบัติและลักษณะต้องห้ามของผู้บริหารโรงเรียนนอกระบบ พ.ศ. 2553,ประเมินผลสัมฤทธิ์,สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน,288,17,2025-12-16,2026-01-29,45,1,2026,112,497,2,1,1,1) ผู้รับใบอนุญาต 2) ผู้จัดการ 3) ผู้อำนวยการ 4) รองผู้อำนวยการ 5) ผู้บริหาร 6) ครู 7) ผู้สอน 8) บุคลากรทางการศึกษา 9) ศึกษาธิการจังหวัด/รองศึกษาธิการจังหวัด 10) ผู้อำนวยการ/รองผู้อำนวยการสำนักงานการศึกษาเอกชนจังหวัด 11) ผู้อำนวยการสำนักงานการศึกษาเอกชนอำเภอ 12) ข้าราชการ/พนักงานราชการ/เจ้าหน้าที่ของรัฐที่เกี่ยวข้อง 13) สมาคม/มูลนิธิ/นิติบุคคลอื่น/องค์กรเอกชนที่เกี่ยวข้อง 14) ประชาชนทั่วไป,#คุณสมบัติ #ลักษณะต้องห้าม #ผู้บริหาร #โรงเรียนนอกระบบ,O,29,https://law.go.th/listeningDetail?survey_id=6312
6313,การประเมินผลสัมฤทธิ์กฎกระทรวงกำหนดค่าธรรมเนียมสำหรับการประกอบกิจการโรงเรียนเอกชน พ.ศ. 2553,ประเมินผลสัมฤทธิ์,สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน,288,17,2025-12-16,2026-01-29,45,1,2026,144,564,2,1,1,1) ผู้รับใบอนุญาต 2) ผู้จัดการ 3) ผู้อำนวยการ 4) รองผู้อำนวยการ 5) ผู้บริหาร 6) ครู 7) ผู้สอน 8) บุคลากรทางการศึกษา 9) ศึกษาธิการจังหวัด/รองศึกษาธิการจังหวัด 10) ผู้อำนวยการ/รองผู้อำนวยการสำนักงานการศึกษาเอกชนจังหวัด 11) ผู้อำนวยการสำนักงานการศึกษาเอกชนอำเภอ 12) ข้าราชการ/พนักงานราชการ/เจ้าหน้าที่ของรัฐที่เกี่ยวข้อง 13) สมาคม/มูลนิธิ/นิติบุคคลอื่น/องค์กรเอกชนที่เกี่ยวข้อง 14) ประชาชนทั่วไป,#ค่าธรรมเนียม #กิจการโรงเรียนเอกชน #โรงเรียนเอกชน,O,29,https://law.go.th/listeningDetail?survey_id=6313
6314,การประเมินผลสัมฤทธิ์กฎกระทรวงกำหนดแบบบัตรประจำตัวพนักงานเจ้าหน้าที่ พ.ศ. 2553,ประเมินผลสัมฤทธิ์,สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน,288,17,2025-12-16,2026-01-29,45,1,2026,111,527,2,1,1,1) ผู้รับใบอนุญาต 2) ผู้จัดการ 3) ผู้อำนวยการ 4) รองผู้อำนวยการ 5) ผู้บริหาร 6) ครู 7) ผู้สอน 8) บุคลากรทางการศึกษา 9) ศึกษาธิการจังหวัด/รองศึกษาธิการจังหวัด 10) ผู้อำนวยการ/รองผู้อำนวยการสำนักงานการศึกษาเอกชนจังหวัด 11) ผู้อำนวยการสำนักงานการศึกษาเอกชนอำเภอ 12) ข้าราชการ/พนักงานราชการ/เจ้าหน้าที่ของรัฐที่เกี่ยวข้อง 13) สมาคม/มูลนิธิ/นิติบุคคลอื่น/องค์กรเอกชนที่เกี่ยวข้อง 14) ประชาชนทั่วไป,#บัตรประจำตัว #พนักงานเจ้าหน้าที่,O,29,https://law.go.th/listeningDetail?survey_id=6314
6315,การรับฟังความคิดเห็นร่างประกาศกระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์ เรื่อง วิธีการจ่ายเงินค่าจัดการศพ หรือค่าจัดการศพและสงเคราะห์ครอบครัว การใช้จ่าย และการเก็บรักษาเงินของสมาคมฌาปนกิจสงเคราะห์ (ฉบับที่ 3) พ.ศ. ….,กม.ลำดับรองอื่นๆ,กรมกิจการสตรีและสถาบันครอบครัว,244,8,2025-12-15,2025-12-29,15,1,2025,60,735,2,0,1,"นายทะเบียนสมาคมฌาปนกิจสงเคราะห์ประจำท้องที่ ผู้ปฏิบัติงาน หรือพนักงานเจ้าหน้าที่ ขององค์กรปกครองส่วนท้องถิ่น ,กรรมการและเจ้าหน้าที่ของสมาคมฌาปนกิจสงเคราะห์ ,สมาชิกสมาคมฌาปนกิจสงเคราะห์,นายทะเบียนกลาง พนักงานเจ้าหน้าที่ และผู้ปฏิบัติงานของกระทรวงการพัฒนาสังคม และความมั่นคงของมนุษย์ ,ประชาชน/ผู้สนใจทั่วไป","การฌาปนกิจสงเคราะห์,สมาคมฌาปนกิจสงเคราะห์",D,"32,31",https://law.go.th/listeningDetail?survey_id=6315
6316,รับฟังความคิดเห็นร่างข้อบังคับสภาวิศวกร ว่าด้วยการเลือกและการเลือกตั้งกรรมการสภาวิศวกร (ฉบับที่ ..) พ.ศ. ….,กม.ลำดับรองอื่นๆ,สภาวิศวกร,4,23,2025-12-14,2026-01-04,22,1,2026,4,32,1,0,0,"สมาชิกสภาวิศวกร, วิศวกร","สภาวิศวกร, วิศวกร, สมาชิกสภาวิศวกร",O,25,https://law.go.th/listeningDetail?survey_id=6316
6317,ัรับฟังร่างข้อบังคับสภาวิศวกร ว่าด้วยการกำหนดค่าจดทะเบียนสมาชิกค่าบำรุง และค่าธรรมเนียมที่เรียกเก็บจากสมาชิกหรือบุคคลภายนอก (ฉบับที่..) พ.ศ. ….,กม.ลำดับรองอื่นๆ,สภาวิศวกร,4,23,2025-12-14,2026-01-04,22,1,2026,6,35,1,0,0,"สมาชิกสภาวิศวกร, วิศวกร","สภาวิศวกร, วิศวกร, ",O,25,https://law.go.th/listeningDetail?survey_id=6317
6318,การรับฟังความคิดเห็นร่างประกาศกระทรวงแรงงาน เรื่อง กำหนดหลักเกณฑ์ วิธีการ และเงื่อนไขให้ลดหย่อนการออกเงินสมทบของนายจ้างและผู้ประกันตนในท้องที่ที่ประสบภัยพิบัติอย่างร้ายแรง พ.ศ. ....,กม.ลำดับรองอื่นๆ,สำนักงานประกันสังคม,141,10,2025-12-15,2025-12-22,8,1,2025,497,1429,2,0,0,"นายจ้าง,ผู้ประกันตนตามมาตรา 33,ผู้ประกันตนตามมาตรา 39","ประกันสังคม,เงินสมทบ,ลดหย่อน,ภัยพิบัติ",O,42,https://law.go.th/listeningDetail?survey_id=6318
6320,การรับฟัง (ร่าง) ประกาศคณะกรรมการประจำจังหวัดปทุมธานี เรื่อง หลักเกณฑ์การออกหนังสือรับรองการใช้รถจักรยานยนต์สาธารณะ สำหรับให้บริการผ่านแอปพลิเคชันในเขตจังหวัดปทุมธานี พ.ศ.2568,กม.ลำดับรองอื่นๆ,กรมการขนส่งทางบก,103,21,2025-12-15,2025-12-30,16,1,2025,0,43,1,1,0,ผู้ขับรถจักรยานยนต์สาธารณะ ผู้ใช้บริการรถจักรยานยนต์สาธารณะ,สำนักงานขนส่งจังหวัดปทุมธานี กรมการขนส่งทางบก,P,4,https://law.go.th/listeningDetail?survey_id=6320
6321,ร่างพระราชบัญญัติจัดตั้งศาลแรงงานและวิธีพิจารณาคดีแรงงาน (ฉบับที่ ..) พ.ศ. .... และร่างพระราชบัญญัติวิธีพิจารณาคดีค้ามนุษย์ (ฉบับที่ ..) พ.ศ. .... (ร่างที่คณะรัฐมนตรีเห็นชอบในหลักการ),ร่างกฎหมาย,สำนักงานศาลยุติธรรม,274,23,2025-12-15,2025-12-29,15,1,2025,4,217,2,0,0,"ศาล,อัยการ,คู่ความ","ศาล,วิธีพิจารณาคดีแรงงาน,วิธีพิจารณาคดีค้ามนุษย์,ศาลแรงงาน",O,27,https://law.go.th/listeningDetail?survey_id=6321
6322,การรับฟัง (ร่าง) ระเบียบกรมการขนส่งทางบกว่าด้วยการดำเนินการเกี่ยวกับทะเบียนและภาษีสำหรับรถที่ทำการแก้ไขเพิ่มเติมหรือดัดแปลงรถให้เป็นระบบที่ขับเคลื่อนด้วยมอเตอร์ไฟฟ้าตามกฎหมายว่าด้วยรถยนต์ พ.ศ. ....,กม.ลำดับรองอื่นๆ,กรมการขนส่งทางบก,103,21,2025-12-15,2025-12-22,8,1,2025,1,55,1,1,0,ผู้ที่มีความประสงค์จะนำรถแก้ไขเพิ่มเติมหรือดัดแปลงรถให้เป็นระบบที่ขับเคลื่อนด้วยมอเตอร์ไฟฟ้า,กรมการขนส่งทางบก,O,4,https://law.go.th/listeningDetail?survey_id=6322
6325,แบบสำรวจการรับฟังความคิดเห็นต่อร่างประกาศกรมสรรพสามิต เรื่อง กำหนดหลักเกณฑ์ วิธีการ และเงื่อนไข      การรับสิทธิตามมาตรการสนับสนุนการใช้ยานยนต์ไฟฟ้าประเภทรถยนต์และรถจักรยานยนต์ (ฉบับที่ ..) (เพิ่มเติมตามมติ ครม. 9 ธ.ค. 69),กม.ลำดับรองอื่นๆ,กรมสรรพสามิต,388,16,2025-12-16,2025-12-23,8,1,2025,0,103,1,0,1,ผู้ที่มีส่วนเกี่ยวข้อง ได้แก่ หน่วยงานภาครัฐและภาคเอกชน รวมถึงประชาชนทั่วไป,"ยานยนต์ไฟฟ้า,EV3,มาตรการสนับสนุนการใช้ยานยนต์ไฟฟ้าประเภทรถยนต์และรถจักรยานยนต์",P,"22,2",https://law.go.th/listeningDetail?survey_id=6325
6326,แบบสำรวจการรับฟังความคิดเห็นต่อร่างประกาศกรมสรรพสามิต เรื่อง กำหนดหลักเกณฑ์ วิธีการ และเงื่อนไขการรับสิทธิตามมาตรการสนับสนุนการใช้ยานยนต์ไฟฟ้าประเภทรถยนต์และรถจักรยานยนต์ ระยะที่ 2 (ฉบับที่ ..) (เพิ่มเติมตามมติ ครม. 9 ธ.ค. 68)),กม.ลำดับรองอื่นๆ,กรมสรรพสามิต,388,16,2025-12-16,2025-12-23,8,1,2025,0,135,1,0,1,ผู้ที่มีส่วนเกี่ยวข้อง ได้แก่ หน่วยงานภาครัฐและภาคเอกชน รวมถึงประชาชนทั่วไป,"EV3.5,ยานยนต์ไฟฟ้า,มาตรการสนับสนุนการใช้ยานยนต์ไฟฟ้าประเภทรถยนต์และรถจักรยานยนต์ ระยะที่ 2",P,"22,2",https://law.go.th/listeningDetail?survey_id=6326
6327,แบบสำรวจการรับฟังความคิดเห็นต่อร่างประกาศกรมสรรพสามิต เรื่อง หลักเกณฑ์และเงื่อนไขของรถยนต์นั่งหรือรถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ประเภทประหยัดพลังงาน แบบพลังงานไฟฟ้า (Electric Powered Vehicle) (ฉบับที่ ..) (เพิ่มเติมตาม มติ ครม. 9 ธ.ค. 68),กม.ลำดับรองอื่นๆ,กรมสรรพสามิต,388,16,2025-12-16,2025-12-23,8,1,2025,1,172,1,0,1,ผู้ที่มีส่วนเกี่ยวข้อง ได้แก่ หน่วยงานภาครัฐและภาคเอกชน รวมถึงประชาชนทั่วไป,"BEV,EV3,EV3.5",P,"22,2",https://law.go.th/listeningDetail?survey_id=6327
6328,รับฟังความคิดเห็นร่างกฎกระทรวงกำหนดหลักเกณฑ์ และเงื่อนไขการดำเนินการตามมาตรา 4/1 วรรคหนึ่ง แห่งพระราชบัญญัติคุ้มครองแรงงาน พ.ศ.2541 พ.ศ. ....,กม.ลำดับรองอื่นๆ,กรมสวัสดิการและคุ้มครองแรงงาน,119,10,2025-12-21,2026-01-15,26,1,2026,861,4597,2,0,0,"-บุคคลธรรมดาที่ราชการส่วนกลาง ราชการส่วนภูมิภาค ราชการส่วนท้องถิ่น รัฐวิสาหกิจตามกฎหมายว่าด้วยแรงงานรัฐวิสาหกิจสัมพันธ์ องค์การมหาชน หน่วยงานของรัฐตามที่มีกฎหมายกำหนดได้ทำการจ้างให้มาทำงานให้มาทำงานในลักษณะจ้างเหมาบริการหรือในลักษณะเดียวกัน ,-ราชการส่วนกลาง ราชการส่วนภูมิภาค ราชการส่วนท้องถิ่น รัฐวิสาหกิจตามกฎหมายว่าด้วยแรงงานรัฐวิสาหกิจสัมพันธ์ องค์การมหาชน หน่วยงานของรัฐตามที่มีกฎหมายกำหนด",https://www.labour.go.th,P,42,https://law.go.th/listeningDetail?survey_id=6328
6329,ร่างประกาศ อย เรื่อง แนวทางสำหรับผู้รับอนุญาตในการเฝ้าระวังความปลอดภัยของผลิตภัณฑ์ยาที่ใช้ในมนุษย์ภายหลังออกสู่ตลาด ปีพ.ศ. ..,กม.ลำดับรองอื่นๆ,สำนักงานคณะกรรมการอาหารและยา,267,19,2025-12-17,2026-01-05,20,1,2026,102,896,1,0,0,"ผู้รับอนุญาตผลิตยา,ผู้รับอนุญาตนำหรือสั่งยาเข้ามาในราชอาณาจักร","การเฝ้าระวังความปลอดภัยยา,แนวทางสำหรับผู้รับอนุญาตด้านยา",O,"10,34",https://law.go.th/listeningDetail?survey_id=6329
6330,ความคิดเห็นต่อ (ร่าง) ระเบียบกระทรวงพาณิชย์ ว่าด้วยการออกหนังสือรับรองแสดงการได้รับสิทธิชำระภาษีในโควตาตามพันธกรณีตามความตกลงการเกษตรภายใต้องค์การการค้าโลก (WTO) สำหรับสินค้าข้าว (ฉบับที่ ..) พ.ศ. ....,กม.ลำดับรองอื่นๆ,กรมการค้าต่างประเทศ,353,25,2025-12-18,2026-01-01,15,1,2026,1,323,1,0,0,ผู้นำเข้าข้าวตามพันธกรณีตามความตกลงการเกษตรภายใต้องค์การการค้าโลก (WTO) หรือภาคีแกตต์ 1947 ผู้ผลิต และผู้ประกอบการค้าข้าว,wot,P,"37,38",https://law.go.th/listeningDetail?survey_id=6330
6332,พ.ร.บ. คุ้มครองการปฏิบัติงานของบุคลากรสาธารณสุข พ.ศ. ....,ร่างกฎหมาย,แพทยสภา,290,23,2025-12-18,2026-01-18,32,1,2026,4278,13562,1,0,0,บุคลากรสาธารณสุข,"แพทยสภา,บุคลากรสาธารณสุข",D,"32,34,25",https://law.go.th/listeningDetail?survey_id=6332
6333,(ร่าง) ประกาศกระทรวงสาธารณสุข เรื่อง กำหนดหลักเกณฑ์ วิธีการ และเงื่อนไขในการขึ้นบัญชีผู้เชี่ยวชาญ องค์กรผู้เชี่ยวชาญ หน่วยงานของรัฐ หรือองค์กรเอกชนทั้งในประเทศและต่างประเทศ เพื่อทำหน้าที่ในการประเมินเอกสารทางวิชาการ การตรวจวิเคราะห์ การตรวจสถานประกอบการ หรือการตรวจสอบผลิตภัณฑ์สมุนไพร (ฉบับที่ 2) พ.ศ. ....,กม.ลำดับรองอื่นๆ,สำนักงานคณะกรรมการอาหารและยา,267,19,2025-12-18,2026-01-01,15,1,2026,4,236,1,0,0,"ผู้เชี่ยวชาญ,องค์กรผู้เชี่ยวชาญ ,หน่วยงานของรัฐ ,องค์กรเอกชน ","กองผลิตภัณฑ์สมุนไพร,สำนักงานคณะกรรมการอาหารและยา",P,34,https://law.go.th/listeningDetail?survey_id=6333
6334,ร่างพระราชบัญญัติพัฒนาระบบมาตรวิทยาแห่งชาติ (ฉบับที่ ..)  พ.ศ. ....,ร่างกฎหมาย,สถาบันมาตรวิทยาแห่งชาติ,248,12,2025-12-25,2026-01-11,18,1,2026,26,429,1,0,1,"หน่วยงานของรัฐ, หน่วยงานเอกชน, ประชาชน",สถาบันมาตรวิทยาแห่งชาติ,P,26,https://law.go.th/listeningDetail?survey_id=6334
6335,ขอเชิญแสดงความคิดเห็นต่อร่างประกาศกระทรวงสาธารณสุข เรื่อง การแสดงฉลากอาหาร ฉบับที่ 2,กม.ลำดับรองอื่นๆ,สำนักงานคณะกรรมการอาหารและยา,267,19,2025-12-22,2026-01-29,39,1,2026,1,293,1,2,0,"ผู้ประกอบการด้านอาหาร,ผู้ผลิตอาหาร,ผู้นำเข้าอาหาร,ผู้จำหน่ายอาหาร","ฉลากอาหาร,ฉลาก",O,34,https://law.go.th/listeningDetail?survey_id=6335
6336,การรับฟังความคิดเห็นต่อร่างระเบียบสำนักนายกรัฐมนตรีว่าด้วยการคัดเลือกผู้แทนองค์กรปกครองส่วนท้องถิ่นเป็นกรรมการในคณะกรรมการควบคุมเครื่องดื่มแอลกอฮอล์ พ.ศ. ....,กม.ลำดับรองอื่นๆ,กรมควบคุมโรค,128,19,2026-01-04,2026-01-11,8,1,2026,25,385,1,0,1,"องค์การปกครองส่วนท้องถิ่น,ประชาชน","เครื่องดื่มแอลกอฮอล์,สาธารณสุข",P,"34,10",https://law.go.th/listeningDetail?survey_id=6336
6337,การรับฟังความคิดเห็น ร่างข้อบังคับสภาเทคนิคการแพทย์ ว่าด้วยการสอบความรู้เพื่อขอขึ้นทะเบียนและรับใบอนุญาตเป็นผู้ประกอบวิชาชีพเทคนิคการแพทย์ พ.ศ. ....,กม.ลำดับรองอื่นๆ,สภาเทคนิคการแพทย์,260,23,2025-12-22,2026-01-05,15,1,2026,16,555,1,0,0,สมาชิก/ผู้ประกอบวิชาชีพเทคนิคการแพทย์,สภาเทคนิคการแพทย์,P,25,https://law.go.th/listeningDetail?survey_id=6337
6338,การรับฟังความคิดเห็นร่างระเบียบสำนักนายกรัฐมนตรี ว่าด้วยการคัดเลือกผู้แทนองค์กรที่เป็นนิติบุคคลเป็นกรรมการในคณะกรรมการควบคุมเครื่องดื่มแอลกอฮอล์ พ.ศ. ....,กม.ลำดับรองอื่นๆ,กรมควบคุมโรค,128,19,2026-01-04,2026-01-11,8,1,2026,38,304,1,0,1,"องค์กร/สมาคมผู้ผลิต ผู้นำเข้า ผู้ขายเครื่องดื่มแอลกอฮอล์,สมาคมร้านค้า/สมาคมร้านอาหาร,ผู้ประกอบการร้านค้า ร้านอาหาร,ประชาชน","เครื่องดื่มแอลกอฮอล์,สาธารณสุข",P,"34,10",https://law.go.th/listeningDetail?survey_id=6338
6340,การรับฟังความคิดเห็นประกอบการประเมินผลสัมฤทธิ์ของกฎหมายของพระราชบัญญัติกองอาสารักษาดินแดน พ.ศ. 2497 (สำหรับประชาชน),ประเมินผลสัมฤทธิ์,กรมการปกครอง,173,20,2026-01-29,2026-02-22,25,1,2026,236,1697,1,1,1,ประชาชน,การประเมินผลสัมฤทธิ์,O,8,https://law.go.th/listeningDetail?survey_id=6340
6341,การรับฟังความคิดเห็นต่อร่างระเบียบสำนักนายกรัฐมนตรีว่าด้วยการคัดเลือกผู้แทนองค์กรเอกชนเป็นกรรมการในคณะกรรมการควบคุมเครื่องดื่มแอลกอฮอล์ พ.ศ. ....,กม.ลำดับรองอื่นๆ,กรมควบคุมโรค,128,19,2026-01-04,2026-01-11,8,1,2026,24,215,1,0,1,"องค์กรเอกชน,ประชาชน","เครื่องดื่มแอลกอฮอล์,สาธารณสุข",P,"34,10",https://law.go.th/listeningDetail?survey_id=6341
6342,การรับฟังความคิดเห็นต่อร่างระเบียบสำนักนายกรัฐมนตรี ว่าด้วยการสรรหากรรมการผู้ทรงคุณวุฒิในคณะกรรมการควบคุมเครื่องดื่มแอลกอฮอล์ พ.ศ. ....,กม.ลำดับรองอื่นๆ,กรมควบคุมโรค,128,19,2026-01-04,2026-01-11,8,1,2026,26,257,1,0,1,"หน่วยงานของรัฐ/รัฐวิสาหกิจ,ภาคประชาสังคม,นักวิชาการ,ประชาชน","เครื่องดื่มแอลกอฮอล์,สาธารณสุข",P,"34,10",https://law.go.th/listeningDetail?survey_id=6342
6343,แบบสำรวจการรับฟังความคิดเห็นของร่างพระราชบัญญัติการค้าของเก่า พ.ศ. .....,ร่างกฎหมาย,กรมการปกครอง,173,20,2026-03-31,2026-04-29,30,1,2026,375,3232,1,1,1,"สมาคมซาเล้ง,ประชาชน,ผู้ประกอบกิจการค้าของเก่า","ร่างกฎหมาย,ประกอบกิจการค้าของเก่า",O,20,https://law.go.th/listeningDetail?survey_id=6343
6344,การรับฟังความคิดเห็น (ร่าง) ประกาศนายทะเบียนทั่วราชอาณาจักร เรื่อง ให้เจ้าของรถยนต์โบราณที่จะเสียภาษีประจำปีนำรถไปตรวจสภาพ พ.ศ. ....,กม.ลำดับรองอื่นๆ,กรมการขนส่งทางบก,103,21,2025-12-21,2025-12-30,10,1,2025,2,52,1,0,1,ประชาชนเจ้าของรถยนต์โบราณ,กรมการขนส่งทางบก,O,4,https://law.go.th/listeningDetail?survey_id=6344
6345,แบบสอบถามการรับฟังความคิดเห็นร่างพระราชบัญญัติแก้ไขเพิ่มเติมประมวลกฎหมายที่ดิน (ฉบับที่ ..) พ.ศ. ....,ร่างกฎหมาย,กรมที่ดิน สำนักกฎหมาย,99,20,2025-12-24,2026-03-23,90,1,2026,103,1004,2,1,1,"ประชาชน,หน่วยงานรัฐ,หน่วยงานภาคเอกชน","ที่ดิน,การจัดที่ดิน,การออกหนังสือแสดงสิทธิในที่ดิน,การเพิกถอนหรือแก้ไข,การรังวัด,โฉนดที่ดินอิเล็กทรอนิกส์,ค่าธรรมเนียมและค่าบริการ,เทคโนโลยี",O,"15,13,16,2,26",https://law.go.th/listeningDetail?survey_id=6345
6346,(ร่าง)พระราชบัญญัติวิชาชีพเวชกรรม (ฉบับที่ .. ) พ.ศ. ....,ร่างกฎหมาย,แพทยสภา,290,23,2025-12-21,2026-01-04,15,1,2026,101,537,1,0,1,"ผู้ประกอบวิชาชีพเวชกรรม,ประชาชนทั่วไป","แพทยสภา,วิชาชีพเวชกรรม",P,"34,25",https://law.go.th/listeningDetail?survey_id=6346
6348,(ร่าง) ประกาศกระทรวงสาธารณสุข  (ฉบับที่ ..... ) พ.ศ. ...... ออกตามความในพระราชบัญญัติอาหาร พ.ศ. 2522 เรื่อง นมแพะและนมแพะปรุงแต่ง,กม.ลำดับรองอื่นๆ,สำนักงานคณะกรรมการอาหารและยา,267,19,2025-12-25,2026-01-29,36,1,2026,29,496,2,0,0,"ผู้ประกอบการผลิตอาหาร,ผู้นำเข้านมแพะ","นมแพะ,นมแพะปรุงแต่ง",P,"34,10,38",https://law.go.th/listeningDetail?survey_id=6348
6351,หลักการทบทวนนิยามผู้ถือหุ้นรายใหญ่ที่ผู้ประกอบธุรกิจหลักทรัพย์ และผู้ประกอบธุรกิจสินทรัพย์ดิจิทัลต้องขอรับความเห็นชอบ,กม.ลำดับรองอื่นๆ,สำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์,236,23,2025-12-22,2026-01-08,18,1,2026,11,308,3,0,0,"บริษัทหลักทรัพย์/ผู้ประกอบธุรกิจสินทรัพย์ดิจิทัล,ผู้ลงทุน/อุตสาหกรรมธุรกิจหลักทรัพย์และสินทรัพย์ดิจิทัล","กลต,ก.ล.ต.",P,19,https://law.go.th/listeningDetail?survey_id=6351
6354,ร่างประกาศคณะกรรมการควบคุมยาเสพติด เรื่อง การจัดเตรียมสถานที่ผลิตยาเสพติดให้โทษในประเภท ๕ เฉพาะสารสกัดจากพืชกัญชาหรือกัญชง พ.ศ. ....,กม.ลำดับรองอื่นๆ,สำนักงานคณะกรรมการอาหารและยา,267,19,2025-12-25,2026-01-08,15,1,2026,155,789,1,0,0,หน่วยงาน สมาคม และผู้รับอนุญาตที่เกี่ยวข้องหรือผู้มีส่วนได้เสียต่อร่างประกาศ,"ประชาชน,กฎหมาย",P,10,https://law.go.th/listeningDetail?survey_id=6354
6355,(ร่าง)ประกาศคณะกรรมการควบคุมยาเสพติด เรื่อง มาตรฐานของยาเสพติดให้โทษในประเภท ๕  เฉพาะสารสกัดจากพืชกัญชาหรือกัญชง พ.ศ. ....,กม.ลำดับรองอื่นๆ,สำนักงานคณะกรรมการอาหารและยา,267,19,2025-12-25,2026-01-08,15,1,2026,163,676,1,0,0,หน่วยงาน สมาคม และผู้รับอนุญาตที่เกี่ยวข้องหรือผู้มีส่วนได้เสีย,"กฎหมาย ,ประชาชน",P,10,https://law.go.th/listeningDetail?survey_id=6355
6356,รายงานการประเมินผลสัมฤทธิ์ของพระราชบัญญัติควบคุมการส่งเสริมการตลาดอาหารสำหรับทารกและเด็กเล็ก พ.ศ. 2560,ประเมินผลสัมฤทธิ์,กรมอนามัย,129,19,2025-12-24,2026-01-07,15,1,2026,1,70,1,0,1,ผู้ประกอบการ (ผลิตภัณฑ์อาหารสำหรับทารกและเด็กเล็ก) หน่วยบริการสาธารณสุข และประชาชนทั่วไป,กรมอนามัย,O,34,https://law.go.th/listeningDetail?survey_id=6356
